cost,costval,income,incomeval,quality,insured,adjudicated_location_id,description,procedure_code,no_procedures
0.4268,19.8675,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.4268,19.8675,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.4227,19.618,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.4268,19.8675,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3794,19.406666,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3794,19.406666,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.375,19.198333,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.375,19.198333,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3366,17.53375,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3366,17.53375,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3706,19.122857,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3572,18.436666,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3335,17.368333,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2882,15.285,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2882,15.285,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3119,16.456666,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3119,16.456666,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3119,16.456666,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.3119,16.456666,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2882,15.285,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2724,14.555,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2518,13.8275,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2724,14.555,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2258,12.37,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2258,12.37,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2327,12.745,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2327,12.745,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2258,12.37,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.2021,10.97,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.1152,5.49,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.1268,7.1,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.1268,7.1,0.58,66092,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.1268,7.1,0.39,40921,52.7111,0.6575,78,Electrocardiogram tracing,93005,255178
0.9909,117.65,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9909,117.65,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9909,117.65,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9909,117.65,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9909,117.65,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.977,93.6,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.977,93.6,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.977,93.6,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9252,58.825,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9252,58.825,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9252,58.825,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9551,74.835,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9909,117.65,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9909,117.65,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.9058,50.968571,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.7061,25.038,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6847,23.956,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6658,23.084,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.6418,22.86,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.4281,19.91,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1109,4.506,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1109,4.506,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1109,4.506,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1614,9.338571,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.0003,0,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2349,12.8775,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1497,7.325,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2669,14.28,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2986,15.804285,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2875,15.24,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.3142,16.585,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.3,15.91,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1796,10.4,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1796,10.4,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1796,10.4,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.3509,18.094,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.3382,17.606666,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2103,11.43,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2103,11.43,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1951,10.71,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2446,13.52625,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2103,11.43,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1945,10.673333,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2103,11.43,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.1796,10.4,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8971,46.83,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8956,46.62,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8956,46.62,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.892,45.79,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8956,46.62,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.892,45.79,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8912,45.54,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8912,45.54,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8955,46.545333,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8912,45.54,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8912,45.54,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8912,45.54,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8956,46.62,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8956,46.62,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.895,46.41,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8898,44.906,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8942,46.37,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8942,46.37,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8942,46.37,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8168,30.023333,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8567,34.2,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8544,33.605,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8544,33.605,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8638,36.181666,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8643,36.321666,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8201,30.431666,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8117,29.886666,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8363,32.02,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.615,22.473333,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5604,21.28,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.5664,21.42,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.7828,28.966666,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.7403,26.83,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.7403,26.83,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.7386,26.72,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.7213,25.62,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.8074,29.425,0.33,34432,41.5556,0.6943,8,Electrocardiogram tracing,93005,255178
0.2179,11.74,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3781,19.365,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3767,19.283846,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3781,19.365,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3775,19.342,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3781,19.365,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3706,19.13,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3679,18.994285,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3548,18.317142,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3555,18.36875,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3556,18.3725,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3457,17.999333,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3334,17.365625,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2917,15.492,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2956,15.676666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2775,14.7,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2892,15.336666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2775,14.7,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2745,14.5825,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2724,14.555,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2682,14.36,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2183,11.7575,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.164,9.8,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2021,10.97,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2021,10.97,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3041,16.062857,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3196,16.791428,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2952,15.66,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3373,17.562,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.309,16.316666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.309,16.316666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3285,17.1375,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3157,16.6575,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3058,16.16,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.3701,19.095,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2482,13.715,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2482,13.715,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2482,13.715,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2482,13.715,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2372,13.066666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2482,13.715,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2372,13.066666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2179,11.74,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2179,11.74,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2764,14.675,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2764,14.675,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2724,14.555,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2764,14.675,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2764,14.675,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2764,14.675,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2951,15.653333,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2372,13.066666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2353,12.91,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2353,12.91,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2372,13.066666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2372,13.066666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2372,13.066666,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.2724,14.555,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.0003,0,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.1636,9.742,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.164,9.8,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
0.164,9.8,0.47,49521,31.9909,0.8505,84,Electrocardiogram tracing,93005,255178
